x	y	z
1,124	0,9018359665204	0,0773338075107104
1,125	0,902267594099095	0,0772410161462579
1,126	0,902698319410272	0,077147860194476
1,127	0,903128142023204	0,0770543396113471
1,128	0,90355706150807	0,0769604543535055
1,129	0,903985077435949	0,076866204378238
1,13	0,904412189378826	0,0767715896434837
1,131	0,904838396909589	0,0766766101078345
1,132	0,905263699602031	0,0765812657305351
1,133	0,905688097030848	0,0764855564714831
1,134	0,906111588771644	0,0763894822912294
1,135	0,906534174400927	0,0762930431509782
1,136	0,906955853496111	0,0761962390125872
1,137	0,907376625635517	0,0760990698385679
1,138	0,907796490398373	0,0760015355920856
1,139	0,908215447364814	0,0759036362369597
1,14	0,908633496115883	0,0758053717376638
1,141	0,909050636233532	0,0757067420593257
1,142	0,909466867300621	0,0756077471677282
1,143	0,909882188900918	0,0755083870293083
1,144	0,910296600619102	0,0754086616111583
1,145	0,910710102040761	0,0753085708810252
1,146	0,911122692752394	0,0752081148073115
1,147	0,911534372341411	0,075107293359075
1,148	0,911945140396131	0,075006106506029
1,149	0,912354996505786	0,0749045542185424
1,15	0,912763940260521	0,0748026364676403
1,151	0,913171971251392	0,0747003532250034
1,152	0,913579089070368	0,0745977044629688
1,153	0,91398529331033	0,07449469015453
1,154	0,914390583565076	0,0743913102733369
1,155	0,914794959429314	0,074287564793696
1,156	0,915198420498669	0,0741834536905707
1,157	0,91560096636968	0,0740789769395814
1,158	0,916002596639801	0,0739741345170055
1,159	0,916403310907401	0,0738689263997776
1,16	0,916803108771767	0,07376335256549
1,161	0,9172019898331	0,0736574129923922
1,162	0,917599953692521	0,0735511076593918
1,163	0,917996999952064	0,0734444365460538
1,164	0,918393128214683	0,0733373996326018
1,165	0,918788338084251	0,073229996899917
1,166	0,919182629165557	0,0731222283295392
1,167	0,919576001064311	0,0730140939036665
1,168	0,91996845338714	0,0729055936051558
1,169	0,920359985741592	0,0727967274175225
1,17	0,920750597736136	0,072687495324941
1,171	0,921140288980158	0,0725778973122446
1,172	0,921529059083968	0,072467933364926
1,173	0,921916907658796	0,0723576034691368
1,174	0,922303834316793	0,0722469076116885
1,175	0,922689838671033	0,0721358457800517
1,176	0,923074920335511	0,0720244179623571
1,177	0,923459078925145	0,0719126241473949
1,178	0,923842314055778	0,0718004643246155
1,179	0,924224625344173	0,0716879384841294
1,18	0,92460601240802	0,0715750466167071
1,181	0,924986474865932	0,0714617887137797
1,182	0,925366012337446	0,0713481647674388
1,183	0,925744624443025	0,0712341747704365
1,184	0,926122310804056	0,0711198187161857
1,185	0,926499071042854	0,0710050965987602
1,186	0,926874904782658	0,0708900084128947
1,187	0,927249811647634	0,0707745541539853
1,188	0,927623791262877	0,070658733818089
1,189	0,927996843254405	0,0705425474019244
1,19	0,928368967249167	0,0704259949028717
1,191	0,928740162875039	0,0703090763189724
1,192	0,929110429760826	0,07019179164893
1,193	0,92947976753626	0,0700741408921098
1,194	0,929848175832005	0,0699561240485391
1,195	0,930215654279651	0,0698377411189072
1,196	0,93058220251172	0,0697189921045658
1,197	0,930947820161664	0,0695998770075286
1,198	0,931312506863866	0,0694803958304722
1,199	0,931676262253639	0,0693605485767354
1,2	0,932039085967226	0,0692403352503198
1,201	0,932400977641806	0,0691197558558898
1,202	0,932761936915486	0,0689988103987727
1,203	0,933121963427306	0,0688774988849588
1,204	0,933481056817241	0,0687558213211015
1,205	0,933839216726197	0,0686337777145173
1,206	0,934196442796013	0,0685113680731862
1,207	0,934552734669465	0,0683885924057517
1,208	0,93490809199026	0,0682654507215207
1,209	0,935262514403041	0,0681419430304636
1,21	0,935616001553386	0,0680180693432149
1,211	0,935968553087807	0,0678938296710727
1,212	0,936320168653753	0,0677692240259992
1,213	0,936670847899608	0,0676442524206204
1,214	0,937020590474693	0,0675189148682268
1,215	0,937369396029267	0,0673932113827729
1,216	0,937717264214522	0,0672671419788776
1,217	0,938064194682591	0,0671407066718243
1,218	0,938410187086543	0,0670139054775609
1,219	0,938755241080387	0,0668867384126999
1,22	0,939099356319068	0,0667592054945187
1,221	0,93944253245847	0,0666313067409592
1,222	0,939784769155419	0,0665030421706285
1,223	0,940126066067677	0,0663744118027986
1,224	0,940466422853947	0,0662454156574066
1,225	0,940805839173872	0,0661160537550547
1,226	0,941144314688037	0,0659863261170105
1,227	0,941481849057965	0,0658562327652069
1,228	0,941818441946123	0,0657257737222422
1,229	0,942154093015918	0,0655949490113803
1,23	0,942488801931698	0,0654637586565507
1,231	0,942822568358754	0,0653322026823484
1,232	0,943155391963321	0,0652002811140345
1,233	0,943487272412574	0,0650679939775358
1,234	0,943818209374634	0,064935341299445
1,235	0,944148202518563	0,0648023231070208
1,236	0,944477251514368	0,0646689394281881
1,237	0,944805356033	0,0645351902915379
1,238	0,945132515746355	0,0644010757263274
1,239	0,945458730327273	0,0642665957624802
1,24	0,945783999449539	0,0641317504305864
1,241	0,946108322787885	0,0639965397619023
1,242	0,946431700017987	0,0638609637883509
1,243	0,946754130816467	0,0637250225425219
1,244	0,947075614860896	0,0635887160576715
1,245	0,947396151829789	0,0634520443677227
1,246	0,947715741402609	0,0633150075072655
1,247	0,948034383259766	0,0631776055115565
1,248	0,948352077082619	0,0630398384165195
1,249	0,948668822553475	0,0629017062587452
1,25	0,948984619355586	0,0627632090754914
1,251	0,949299467173158	0,062624346904683
1,252	0,949613365691341	0,0624851197849123
1,253	0,949926314596238	0,0623455277554386
1,254	0,950238313574899	0,0622055708561888
1,255	0,950549362315326	0,062065249127757
1,256	0,95085946050647	0,0619245626114048
1,257	0,951168607838233	0,0617835113490615
1,258	0,951476804001467	0,0616420953833236
1,259	0,951784048687976	0,0615003147574555
1,26	0,952090341590516	0,0613581695153893
1,261	0,952395682402793	0,0612156597017246
1,262	0,952700070819468	0,0610727853617289
1,263	0,953003506536151	0,0609295465413377
1,264	0,953305989249408	0,0607859432871542
1,265	0,953607518656754	0,0606419756464495
1,266	0,953908094456661	0,0604976436671629
1,267	0,954207716348553	0,0603529473979015
1,268	0,954506384032808	0,0602078868879406
1,269	0,954804097210759	0,0600624621872237
1,27	0,955100855584692	0,0599166733463622
1,271	0,955396658857849	0,0597705204166362
1,272	0,955691506734427	0,0596240034499935
1,273	0,955985398919578	0,0594771224990507
1,274	0,95627833511941	0,0593298776170923
1,275	0,956570315040986	0,0591822688580715
1,276	0,956861338392327	0,0590342962766098
1,277	0,957151404882409	0,0588859599279973
1,278	0,957440514221166	0,0587372598681924
1,279	0,957728666119489	0,0585881961538221
1,28	0,958015860289225	0,058438768842182
1,281	0,958302096443181	0,0582889779912364
1,282	0,95858737429512	0,058138823659618
1,283	0,958871693559765	0,0579883059066284
1,284	0,959155053952796	0,0578374247922378
1,285	0,959437455190853	0,0576861803770852
1,286	0,959718896991535	0,0575345727224783
1,287	0,9599993790734	0,0573826018903935
1,288	0,960278901155966	0,0572302679434763
1,289	0,960557462959711	0,0570775709450408
1,29	0,960835064206073	0,05692451095907
1,291	0,96111170461745	0,0567710880502159
1,292	0,961387383917204	0,0566173022837993
1,293	0,961662101829653	0,0564631537258102
1,294	0,961935858080081	0,0563086424429072
1,295	0,96220865239473	0,0561537685024181
1,296	0,962480484500808	0,0559985319723397
1,297	0,962751354126481	0,0558429329213378
1,298	0,96302126100088	0,0556869714187472
1,299	0,963290204854099	0,0555306475345718
1,3	0,963558185417193	0,0553739613394847
1,301	0,963825202422182	0,0552169129048278
1,302	0,964091255602049	0,0550595023026123
1,303	0,96435634469074	0,0549017296055187
1,304	0,964620469423168	0,0547435948868961
1,305	0,964883629535206	0,0545850982207633
1,306	0,965145824763695	0,0544262396818079
1,307	0,965407054846439	0,0542670193453869
1,308	0,96566731952221	0,0541074372875262
1,309	0,965926618530741	0,053947493584921
1,31	0,966184951612734	0,0537871883149359
1,311	0,966442318509856	0,0536265215556043
1,312	0,96669871896474	0,053465493385629
1,313	0,966954152720986	0,0533041038843821
1,314	0,96720861952316	0,0531423531319046
1,315	0,967462119116794	0,052980241208907
1,316	0,967714651248391	0,0528177681967688
1,317	0,967966215665416	0,0526549341775388
1,318	0,968216812116307	0,052491739233935
1,319	0,968466440350466	0,0523281834493445
1,32	0,968715100118265	0,0521642669078236
1,321	0,968962791171045	0,0519999896940979
1,322	0,969209513261115	0,0518353518935622
1,323	0,969455266141752	0,0516703535922802
1,324	0,969700049567204	0,051504994876985
1,325	0,969943863292687	0,0513392758350789
1,326	0,970186707074388	0,0511731965546332
1,327	0,970428580669462	0,0510067571243885
1,328	0,970669483836037	0,0508399576337542
1,329	0,970909416333208	0,0506727981728092
1,33	0,971148377921045	0,0505052788323012
1,331	0,971386368360584	0,0503373997036474
1,332	0,971623387413836	0,0501691608789335
1,333	0,971859434843781	0,0500005624509147
1,334	0,972094510414373	0,049831604513015
1,335	0,972328613890535	0,0496622871593276
1,336	0,972561745038164	0,0494926104846145
1,337	0,972793903624129	0,0493225745843069
1,338	0,973025089416272	0,0491521795545047
1,339	0,973255302183406	0,0489814254919771
1,34	0,973484541695319	0,0488103124941617
1,341	0,973712807722772	0,0486388406591656
1,342	0,973940100037498	0,0484670100857641
1,343	0,974166418412206	0,048294820873402
1,344	0,974391762620576	0,0481222731221924
1,345	0,974616132437264	0,0479493669329175
1,346	0,974839527637902	0,047776102407028
1,347	0,975061947999093	0,0476024796466436
1,348	0,975283393298417	0,0474284987545524
1,349	0,975503863314429	0,0472541598342115
1,35	0,975723357826659	0,0470794629897462
1,351	0,975941876615613	0,0469044083259508
1,352	0,976159419462771	0,0467289959482879
1,353	0,976375986150591	0,0465532259628888
1,354	0,976591576462507	0,0463770984765531
1,355	0,976806190182927	0,046200613596749
1,356	0,977019827097239	0,0460237714316131
1,357	0,977232486991805	0,0458465720899503
1,358	0,977444169653965	0,0456690156812338
1,359	0,977654874872037	0,0454911023156052
1,36	0,977864602435316	0,0453128321038742
1,361	0,978073352134074	0,045134205157519
1,362	0,978281123759561	0,0449552215886855
1,363	0,978487917104006	0,0447758815101882
1,364	0,978693731960616	0,0445961850355092
1,365	0,978898568123575	0,0444161322787989
1,366	0,979102425388047	0,0442357233548757
1,367	0,979305303550176	0,0440549583792257
1,368	0,979507202407082	0,0438738374680031
1,369	0,979708121756868	0,0436923607380298
1,37	0,979908061398614	0,0435105283067954
1,371	0,98010702113238	0,0433283402924573
1,372	0,980305000759207	0,0431457968138405
1,373	0,980502000081115	0,0429628979904377
1,374	0,980698018901104	0,0427796439424091
1,375	0,980893057023156	0,0425960347905824
1,376	0,981087114252232	0,0424120706564526
1,377	0,981280190394277	0,0422277516621821
1,378	0,981472285256212	0,0420430779306009
1,379	0,981663398645944	0,0418580495852057
1,38	0,98185353037236	0,0416726667501611
1,381	0,982042680245327	0,0414869295502981
1,382	0,982230848075695	0,0413008381111152
1,383	0,982418033675297	0,0411143925587778
1,384	0,982604236856947	0,0409275930201181
1,385	0,982789457434443	0,0407404396226354
1,386	0,982973695222562	0,0405529324944955
1,387	0,983156950037069	0,0403650717645312
1,388	0,983339221694707	0,0401768575622417
1,389	0,983520510013206	0,039988290017793
1,39	0,983700814811277	0,0397993692620174
1,391	0,983880135908614	0,0396100954264138
1,392	0,984058473125898	0,0394204686431475
1,393	0,984235826284791	0,0392304890450498
1,394	0,984412195207939	0,0390401567656185
1,395	0,984587579718975	0,0388494719390173
1,396	0,984761979642512	0,0386584347000763
1,397	0,984935394804152	0,0384670451842912
1,398	0,98510782503048	0,0382753035278238
1,399	0,985279270149064	0,0380832098675016
1,4	0,98544972998846	0,0378907643408181
1,401	0,985619204378209	0,0376979670859319
1,402	0,985787693148835	0,0375048182416679
1,403	0,98595519613185	0,0373113179475157
1,404	0,986121713159751	0,037117466343631
1,405	0,986287244066022	0,0369232635708344
1,406	0,98645178868513	0,0367287097706118
1,407	0,986615346852532	0,0365338050851142
1,408	0,986777918404669	0,0363385496571578
1,409	0,98693950317897	0,0361429436302235
1,41	0,98710010101385	0,0359469871484573
1,411	0,987259711748712	0,0357506803566699
1,412	0,987418335223944	0,0355540234003366
1,413	0,987575971280923	0,0353570164255972
1,414	0,987732619762013	0,0351596595792563
1,415	0,987888280510565	0,0349619530087825
1,416	0,98804295337092	0,034763896862309
1,417	0,988196638188403	0,0345654912886331
1,418	0,98834933480933	0,034366736437216
1,419	0,988501043081006	0,0341676324581832
1,42	0,98865176285172	0,0339681795023239
1,421	0,988801493970754	0,033768377721091
1,422	0,988950236288376	0,0335682272666013
1,423	0,989097989655844	0,0333677282916351
1,424	0,989244753925406	0,0331668809496361
1,425	0,989390528950295	0,0329656853947115
1,426	0,989535314584739	0,0327641417816316
1,427	0,98967911068395	0,0325622502658299
1,428	0,989821917104133	0,0323600110034031
1,429	0,989963733702481	0,0321574241511106
1,43	0,990104560337178	0,0319544898663748
1,431	0,990244396867397	0,0317512083072806
1,432	0,990383243153302	0,0315475796325757
1,433	0,990521099056046	0,0313436040016702
1,434	0,990657964437774	0,0311392815746366
1,435	0,99079383916162	0,0309346125122096
1,436	0,990928723091709	0,030729596975786
1,437	0,991062616093158	0,0305242351274247
1,438	0,991195518032073	0,0303185271298464
1,439	0,991327428775553	0,0301124731464337
1,44	0,991458348191686	0,0299060733412308
1,441	0,991588276149555	0,0296993278789434
1,442	0,991717212519229	0,0294922369249385
1,443	0,991845157171774	0,0292848006452447
1,444	0,991972109979244	0,0290770192065514
1,445	0,992098070814687	0,0288688927762092
1,446	0,992223039552142	0,0286604215222298
1,447	0,992347016066639	0,0284516056132853
1,448	0,992470000234204	0,0282424452187087
1,449	0,992591991931851	0,0280329405084933
1,45	0,992712991037589	0,0278230916532932
1,451	0,992832997430418	0,0276128988244224
1,452	0,992952010990333	0,027402362193855
1,453	0,993070031598319	0,0271914819342253
1,454	0,993187059136357	0,0269802582188275
1,455	0,993303093487418	0,0267686912216151
1,456	0,993418134535469	0,0265567811172017
1,457	0,993532182165467	0,02634452808086
1,458	0,993645236263367	0,0261319322885222
1,459	0,993757296716113	0,0259189939167796
1,46	0,993868363411645	0,0257057131428824
1,461	0,993978436238896	0,0254920901447399
1,462	0,994087515087794	0,0252781251009201
1,463	0,99419559984926	0,0250638181906493
1,464	0,994302690415209	0,0248491695938128
1,465	0,99440878667855	0,0246341794909538
1,466	0,994513888533188	0,0244188480632737
1,467	0,99461799587402	0,024203175492632
1,468	0,994721108596938	0,0239871619615461
1,469	0,994823226598832	0,0237708076531911
1,47	0,994924349777581	0,0235541127513996
1,471	0,995024478032064	0,0233370774406616
1,472	0,995123611262151	0,0231197019061246
1,473	0,99522174936871	0,0229019863335928
1,474	0,995318892253603	0,0226839309095277
1,475	0,995415039819686	0,0224655358210475
1,476	0,995510191970813	0,022246801255927
1,477	0,99560434861183	0,0220277274025975
1,478	0,995697509648582	0,0218083144501468
1,479	0,995789674987907	0,0215885625883184
1,48	0,99588084453764	0,0213684720075125
1,481	0,995971018206612	0,0211480428987845
1,482	0,996060195904648	0,0209272754538459
1,483	0,996148377542572	0,0207061698650635
1,484	0,996235563032201	0,0204847263254597
1,485	0,996321752286349	0,0202629450287118
1,486	0,996406945218829	0,0200408261691524
1,487	0,996491141744447	0,0198183699417687
1,488	0,996574341779006	0,0195955765422028
1,489	0,996656545239306	0,0193724461667513
1,49	0,996737752043143	0,0191489790123651
1,491	0,996817962109312	0,0189251752766492
1,492	0,996897175357602	0,0187010351578629
1,493	0,9969753917088	0,018476558854919
1,494	0,997052611084689	0,0182517465673842
1,495	0,99712883340805	0,0180265984954785
1,496	0,99720405860266	0,0178011148400755
1,497	0,997278286593295	0,0175752958027016
1,498	0,997351517305727	0,0173491415855366
1,499	0,997423750666725	0,0171226523914125
1,5	0,997494986604054	0,0168958284238144
1,501	0,997565225046481	0,0166686698868796
1,502	0,997634465923765	0,0164411769853977
1,503	0,997702709166667	0,0162133499248104
1,504	0,997769954706943	0,0159851889112112
1,505	0,997836202477347	0,0157566941513453
1,506	0,997901452411632	0,0155278658526094
1,507	0,997965704444547	0,0152987042230516
1,508	0,998028958511842	0,0150692094713711
1,509	0,998091214550261	0,014839381806918
1,51	0,998152472497548	0,0146092214396931
1,511	0,998212732292446	0,014378728580348
1,512	0,998271993874696	0,0141479034401844
1,513	0,998330257185034	0,0139167462311545
1,514	0,998387522165198	0,01368525716586
1,515	0,998443788757924	0,013453436457553
1,516	0,998499056906944	0,0132212843201347
1,517	0,99855332655699	0,012988800968156
1,518	0,998606597653793	0,0127559866168168
1,519	0,998658870144082	0,0125228414819662
1,52	0,998710143975583	0,012289365780102
1,521	0,998760419097024	0,0120555597283706
1,522	0,998809695458129	0,011821423544567
1,523	0,998857973009621	0,0115869574471341
1,524	0,998905251703224	0,011352161655163
1,525	0,998951531491659	0,0111170363883927
1,526	0,998996812328645	0,0108815818672094
1,527	0,999041094168902	0,0106457983126472
1,528	0,999084376968148	0,010409685946387
1,529	0,999126660683101	0,0101732449907569
1,53	0,999167945271476	0,00993647566873157
1,531	0,999208230691989	0,00969937820393252
1,532	0,999247516904355	0,00946195282062731
1,533	0,999285803869287	0,00922419974372988
1,534	0,999323091548498	0,00898611919879988
1,535	0,999359379904701	0,00874771141204288
1,536	0,999394668901608	0,00850897661030975
1,537	0,999428958503929	0,00826991502109684
1,538	0,999462248677375	0,00803052687254537
1,539	0,999494539388655	0,00779081239344159
1,54	0,999525830605479	0,00755077181321621
1,541	0,999556122296556	0,00731040536194454
1,542	0,999585414431594	0,00706971327034586
1,543	0,999613706981301	0,00682869576978365
1,544	0,999640999917384	0,00658735309226492
1,545	0,99966729321255	0,00634568547044041
1,546	0,999692586840507	0,00610369313760397
1,547	0,99971688077596	0,00586137632769271
1,548	0,999740174994615	0,00561873527528641
1,549	0,999762469473179	0,00537577021560765
1,55	0,999783764189357	0,00513248138452122
1,551	0,999804059121854	0,00488886901853428
1,552	0,999823354250375	0,00464493335479572
1,553	0,999841649555625	0,00440067463109635
1,554	0,999858945019309	0,00415609308586822
1,555	0,999875240624131	0,00391118895818487
1,556	0,999890536353796	0,00366596248776061
1,557	0,999904832193008	0,00342041391495075
1,558	0,999918128127471	0,00317454348075092
1,559	0,999930424143889	0,00292835142679727
1,56	0,999941720229966	0,00268183799536579
1,561	0,999952016374407	0,00243500342937252
1,562	0,999961312566914	0,00218784797237288
1,563	0,999969608798192	0,00194037186856184
1,564	0,999976905059945	0,00169257536277326
1,565	0,999983201344876	0,00144445870048009
1,566	0,999988497646689	0,00119602212779367
1,567	0,999992793960088	0,000947265891463945
1,568	0,999996090280776	0,00069819023887877
1,569	0,999998386605457	0,000448795418064102
1,57	0,999999682931835	0,000199081677683316
1,571	0,999999979258613	-5,09507329625994E-05
1,572	0,999999275585495	-0,000301301563935737
1,573	0,999997571913185	-0,000551970564661076
1,574	0,999994868243387	-0,000802957483927177
1,575	0,999991164578803	-0,00105426206988599
1,576	0,999986460923139	-0,00130588407005355
1,577	0,999980757281096	-0,00155782323130979
1,578	0,99997405365838	-0,00181007929989922
1,579	0,999966350061693	-0,00206265202143079
1,58	0,99995764649874	-0,00231554114087853
1,581	0,999947942978224	-0,00256874640258139
1,582	0,999937239509848	-0,00282226755024395
1,583	0,999925536104315	-0,00307610432693623
1,584	0,99991283277333	-0,00333025647509439
1,585	0,999899129529596	-0,00358472373652053
1,586	0,999884426386815	-0,00383950585238344
1,587	0,999868723359691	-0,00409460256321839
1,588	0,999852020463927	-0,00435001360892783
1,589	0,999834317716226	-0,00460573872878124
1,59	0,999815615134291	-0,00486177766141581
1,591	0,999795912736824	-0,00511813014483629
1,592	0,999775210543527	-0,00537479591641567
1,593	0,999753508575103	-0,00563177471289504
1,594	0,999730806853254	-0,00588906627038428
1,595	0,999707105400682	-0,00614667032436191
1,596	0,999682404241087	-0,00640458660967575
1,597	0,999656703399171	-0,00666281486054284
1,598	0,999630002900635	-0,00692135481055007
1,599	0,99960230277218	-0,00718020619265406
1,6	0,999573603041505	-0,00743936873918186
1,601	0,999543903737311	-0,00769884218183081
1,602	0,999513204889296	-0,0079586262516692
1,603	0,999481506528159	-0,00821872067913619
1,604	0,999448808685599	-0,00847912519404247
1,605	0,999415111394314	-0,00873983952557009
1,606	0,999380414688001	-0,00900086340227325
1,607	0,999344718601356	-0,00926219655207806
1,608	0,999308023170076	-0,00952383870228335
1,609	0,999270328430856	-0,00978578957956043
1,61	0,999231634421391	-0,0100480489099539
1,611	0,999191941180374	-0,0103106164188813
1,612	0,9991512487475	-0,0105734918311342
1,613	0,99910955716346	-0,0108366748708777
1,614	0,999066866469947	-0,0111001652616513
1,615	0,99902317670965	-0,0113639627263687
1,616	0,99897848792626	-0,0116280669873188
1,617	0,998932800164465	-0,0118924777661651
1,618	0,998886113469953	-0,0121571947839466
1,619	0,998838427889411	-0,0124222177610779
1,62	0,998789743470524	-0,0126875464173497
1,621	0,998740060261977	-0,0129531804719287
1,622	0,998689378313453	-0,0132191196433581
1,623	0,998637697675634	-0,0134853636495581
1,624	0,9985850184002	-0,013751912207826
1,625	0,998531340539832	-0,0140187650348362
1,626	0,998476664148206	-0,0142859218466412
1,627	0,998420989279998	-0,0145533823586714
1,628	0,998364315990885	-0,0148211462857353
1,629	0,99830664433754	-0,0150892133420204
1,63	0,998247974377633	-0,0153575832410926
1,631	0,998188306169834	-0,0156262556958976
1,632	0,998127639773813	-0,0158952304187601
1,633	0,998065975250235	-0,0161645071213852
1,634	0,998003312660765	-0,0164340855148576
1,635	0,997939652068066	-0,0167039653096428
1,636	0,997874993535798	-0,0169741462155869
1,637	0,997809337128619	-0,0172446279419172
1,638	0,997742682912186	-0,0175154101972423
1,639	0,997675030953154	-0,0177864926895525
1,64	0,997606381319174	-0,01805787512622
1,641	0,997536734078895	-0,0183295572139997
1,642	0,997466089301966	-0,0186015386590286
1,643	0,99739444705903	-0,0188738191668272
1,644	0,997321807421731	-0,0191463984422989
1,645	0,997248170462707	-0,0194192761897309
1,646	0,997173536255596	-0,019692452112794
1,647	0,997097904875032	-0,0199659259145437
1,648	0,997021276396646	-0,0202396972974196
1,649	0,996943650897066	-0,0205137659632465
1,65	0,996865028453919	-0,0207881316132342
1,651	0,996785409145826	-0,0210627939479782
1,652	0,996704793052408	-0,0213377526674595
1,653	0,996623180254279	-0,0216130074710457
1,654	0,996540570833053	-0,0218885580574906
1,655	0,996456964871339	-0,0221644041249349
1,656	0,996372362452744	-0,0224405453709065
1,657	0,996286763661869	-0,0227169814923207
1,658	0,996200168584313	-0,0229937121854806
1,659	0,996112577306672	-0,0232707371460776
1,66	0,996023989916537	-0,0235480560691914
1,661	0,995934406502494	-0,0238256686492906
1,662	0,995843827154129	-0,0241035745802327
1,663	0,995752251962018	-0,0243817735552652
1,664	0,99565968101774	-0,0246602652670248
1,665	0,995566114413862	-0,0249390494075387
1,666	0,995471552243954	-0,0252181256682246
1,667	0,995375994602576	-0,0254974937398909
1,668	0,995279441585287	-0,025777153312737
1,669	0,995181893288639	-0,0260571040763543
1,67	0,99508334981018	-0,0263373457197254
1,671	0,994983811248455	-0,0266178779312257
1,672	0,994883277703001	-0,0268987003986227
1,673	0,994781749274353	-0,0271798128090769
1,674	0,994679226064038	-0,027461214849142
1,675	0,99457570817458	-0,0277429062047654
1,676	0,994471195709497	-0,0280248865612882
1,677	0,9943656887733	-0,0283071556034459
1,678	0,994259187471498	-0,0285897130153685
1,679	0,994151691910592	-0,028872558480581
1,68	0,994043202198076	-0,0291556916820037
1,681	0,993933718442441	-0,0294391123019527
1,682	0,99382324075317	-0,0297228200221398
1,683	0,993711769240741	-0,0300068145236735
1,684	0,993599304016626	-0,0302910954870586
1,685	0,99348584519329	-0,0305756625921975
1,686	0,993371392884192	-0,0308605155183896
1,687	0,993255947203783	-0,0311456539443322
1,688	0,993139508267509	-0,0314310775481207
1,689	0,993022076191811	-0,0317167860072493
1,69	0,992903651094119	-0,0320027789986106
1,691	0,992784233092858	-0,0322890561984968
1,692	0,992663822307447	-0,0325756172825993
1,693	0,992542418858297	-0,03286246192601
1,694	0,99242002286681	-0,0331495898032204
1,695	0,992296634455383	-0,0334370005881233
1,696	0,992172253747405	-0,0337246939540121
1,697	0,992046880867255	-0,0340126695735819
1,698	0,991920515940307	-0,0343009271189293
1,699	0,991793159092926	-0,0345894662615534
1,7	0,991664810452469	-0,0348782866723554
1,701	0,991535470147283	-0,0351673880216397
1,702	0,99140513830671	-0,0354567699791136
1,703	0,991273815061082	-0,0357464322138884
1,704	0,991141500541721	-0,0360363743944791
1,705	0,991008194880942	-0,0363265961888052
1,706	0,990873898212051	-0,0366170972641909
1,707	0,990738610669344	-0,0369078772873656
1,708	0,990602332388109	-0,037198935924464
1,709	0,990465063504624	-0,0374902728410268
1,71	0,990326804156158	-0,0377818877020009
1,711	0,990187554480971	-0,0380737801717399
1,712	0,990047314618311	-0,0383659499140042
1,713	0,98990608470842	-0,0386583965919618
1,714	0,989763864892526	-0,0389511198681884
1,715	0,98962065531285	-0,0392441194046678
1,716	0,989476456112601	-0,0395373948627922
1,717	0,989331267435978	-0,0398309459033631
1,718	0,989185089428171	-0,0401247721865909
1,719	0,989037922235356	-0,040418873372096
1,72	0,988889766004702	-0,0407132491189085
1,721	0,988740620884363	-0,0410078990854694
1,722	0,988590487023487	-0,0413028229296301
1,723	0,988439364572206	-0,0415980203086536
1,724	0,988287253681642	-0,0418934908792143
1,725	0,988134154503908	-0,0421892342973988
1,726	0,987980067192101	-0,0424852502187059
1,727	0,987824991900309	-0,0427815382980475
1,728	0,987668928783608	-0,0430780981897483
1,729	0,98751187799806	-0,043374929547547
1,73	0,987353839700716	-0,0436720320245959
1,731	0,987194814049616	-0,0439694052734621
1,732	0,987034801203783	-0,0442670489461271
1,733	0,986873801323231	-0,0445649626939879
1,734	0,986711814568961	-0,0448631461678567
1,735	0,986548841102957	-0,0451615990179623
1,736	0,986384881088195	-0,0454603208939492
1,737	0,986219934688635	-0,0457593114448791
1,738	0,986054002069221	-0,0460585703192307
1,739	0,985887083395888	-0,0463580971649006
1,74	0,985719178835554	-0,0466578916292029
1,741	0,985550288556122	-0,0469579533588705
1,742	0,985380412726485	-0,047258282000055
1,743	0,985209551516517	-0,0475588771983273
1,744	0,985037705097079	-0,0478597385986776
1,745	0,984864873640018	-0,0481608658455166
1,746	0,984691057318166	-0,0484622585826751
1,747	0,984516256305339	-0,048763916453405
1,748	0,984340470776337	-0,0490658391003791
1,749	0,984163700906946	-0,0493680261656925
1,75	0,983985946873937	-0,0496704772908616
1,751	0,983807208855063	-0,0499731921168261
1,752	0,983627487029062	-0,0502761702839482
1,753	0,983446781575655	-0,0505794114320134
1,754	0,98326509267555	-0,0508829152002313
1,755	0,983082420510433	-0,0511866812272351
1,756	0,982898765262978	-0,0514907091510833
1,757	0,982714127116839	-0,0517949986092589
1,758	0,982528506256656	-0,0520995492386706
1,759	0,982341902868048	-0,0524043606756528
1,76	0,982154317137619	-0,0527094325559664
1,761	0,981965749252954	-0,0530147645147987
1,762	0,981776199402622	-0,0533203561867645
1,763	0,981585667776173	-0,0536262072059058
1,764	0,981394154564138	-0,0539323172056928
1,765	0,981201659958029	-0,0542386858190242
1,766	0,981008184150343	-0,0545453126782272
1,767	0,980813727334554	-0,0548521974150586
1,768	0,98061828970512	-0,0551593396607048
1,769	0,980421871457478	-0,0554667390457822
1,77	0,980224472788046	-0,0557743952003381
1,771	0,980026093894222	-0,0560823077538502
1,772	0,979826734974387	-0,0563904763352283
1,773	0,979626396227898	-0,0566989005728135
1,774	0,979425077855095	-0,0570075800943798
1,775	0,979222780057295	-0,0573165145271332
1,776	0,979019503036797	-0,0576257034977135
1,777	0,978815246996878	-0,0579351466321937
1,778	0,978610012141793	-0,0582448435560813
1,779	0,978403798676777	-0,0585547938943176
1,78	0,978196606808045	-0,0588649972712795
1,781	0,977988436742787	-0,0591754533107788
1,782	0,977779288689174	-0,0594861616360635
